Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),Assignment,QAP Type,Total RINs Traded
"8/14/2017","2017","2017","D6","Separated","Unverified","430,949,558"
"8/21/2017","2017","2016","D6","Assigned","Unverified","137,259"
"8/21/2017","2017","2016","D6","Separated","Q-RIN","600,000"
"8/21/2017","2017","2016","D6","Separated","Unverified","4,350,000"
"8/21/2017","2017","2017","D6","Assigned","Q-RIN","40,671,682"
"8/21/2017","2017","2017","D6","Assigned","Unverified","450,212,774"
"8/21/2017","2017","2017","D6","Separated","Q-RIN","3,081,663"
"8/21/2017","2017","2017","D6","Separated","Unverified","466,827,068"
"8/28/2017","2017","2016","D6","Assigned","Unverified","34,050"
"8/28/2017","2017","2016","D6","Separated","Unverified","183,112"
"8/28/2017","2017","2017","D6","Assigned","Q-RIN","38,030,658"
"8/28/2017","2017","2017","D6","Assigned","Unverified","448,795,778"
"8/28/2017","2017","2017","D6","Separated","Q-RIN","4,015,767"
"8/28/2017","2017","2017","D6","Separated","Unverified","346,571,205"
"9/4/2017","2017","2016","D6","Separated","Unverified","3,223,348"
"9/4/2017","2017","2017","D6","Assigned","Q-RIN","39,651,501"
"9/4/2017","2017","2017","D6","Assigned","Unverified","444,157,900"
"9/4/2017","2017","2017","D6","Separated","Q-RIN","80,511"
"9/4/2017","2017","2017","D6","Separated","Unverified","332,943,646"
"9/11/2017","2017","2016","D6","Separated","Unverified","4,134,634"
"9/11/2017","2017","2017","D6","Assigned","Q-RIN","37,748,084"
"9/11/2017","2017","2017","D6","Assigned","Unverified","458,454,850"
"9/11/2017","2017","2017","D6","Separated","Q-RIN","8,316"
"9/11/2017","2017","2017","D6","Separated","Unverified","440,316,499"
"9/18/2017","2017","2016","D6","Separated","Unverified","5,722,038"
"9/18/2017","2017","2017","D6","Assigned","Q-RIN","41,550,265"
"9/18/2017","2017","2017","D6","Assigned","Unverified","475,885,397"
"9/18/2017","2017","2017","D6","Separated","Unverified","469,084,950"
"9/25/2017","2017","2016","D6","Separated","Unverified","2,342,771"
"9/25/2017","2017","2017","D6","Assigned","Q-RIN","38,801,730"
"9/25/2017","2017","2017","D6","Assigned","Unverified","474,994,274"
"9/25/2017","2017","2017","D6","Separated","Q-RIN","103,381"
"9/25/2017","2017","2017","D6","Separated","Unverified","448,574,504"
"10/2/2017","2017","2016","D6","Assigned","Unverified","135,252"
"10/2/2017","2017","2016","D6","Separated","Unverified","2,523,281"
"10/2/2017","2017","2017","D6","Assigned","Q-RIN","35,731,367"
"10/2/2017","2017","2017","D6","Assigned","Unverified","403,141,824"
"10/2/2017","2017","2017","D6","Separated","Q-RIN","52,808"
"10/2/2017","2017","2017","D6","Separated","Unverified","314,054,183"
"10/9/2017","2017","2016","D6","Assigned","Q-RIN","584"
"10/9/2017","2017","2016","D6","Assigned","Unverified","66,349"
"10/9/2017","2017","2016","D6","Separated","Unverified","201,601"
"10/9/2017","2017","2017","D6","Assigned","Q-RIN","34,180,465"
"10/9/2017","2017","2017","D6","Assigned","Unverified","413,859,170"
"10/9/2017","2017","2017","D6","Separated","Q-RIN","7,608,600"
"10/9/2017","2017","2017","D6","Separated","Unverified","380,948,457"
"10/16/2017","2017","2016","D6","Separated","Unverified","1,269,053"
"10/16/2017","2017","2017","D6","Assigned","Q-RIN","40,770,053"
"10/16/2017","2017","2017","D6","Assigned","Unverified","455,557,152"
"10/16/2017","2017","2017","D6","Separated","Q-RIN","2,630,162"
"10/16/2017","2017","2017","D6","Separated","Unverified","574,531,203"
"10/23/2017","2017","2016","D6","Separated","Unverified","7,009,140"
"10/23/2017","2017","2017","D6","Assigned","Q-RIN","39,414,898"
"10/23/2017","2017","2017","D6","Assigned","Unverified","444,781,089"
"10/23/2017","2017","2017","D6","Separated","Unverified","425,992,586"
"10/30/2017","2017","2016","D6","Separated","Unverified","8,766,367"
"10/30/2017","2017","2017","D6","Assigned","Q-RIN","39,754,364"
"10/30/2017","2017","2017","D6","Assigned","Unverified","494,365,019"
"10/30/2017","2017","2017","D6","Separated","Q-RIN","72,095"
"10/30/2017","2017","2017","D6","Separated","Unverified","309,718,183"
"11/6/2017","2017","2016","D6","Separated","Unverified","2,750,063"
"11/6/2017","2017","2017","D6","Assigned","Q-RIN","39,121,896"
"11/6/2017","2017","2017","D6","Assigned","Unverified","448,015,052"
"11/6/2017","2017","2017","D6","Separated","Unverified","305,970,054"
"11/13/2017","2017","2016","D6","Separated","Unverified","18,932,734"
"11/13/2017","2017","2017","D6","Assigned","Q-RIN","35,448,361"
"11/13/2017","2017","2017","D6","Assigned","Unverified","487,146,923"
"11/13/2017","2017","2017","D6","Separated","Q-RIN","9,091"
"11/13/2017","2017","2017","D6","Separated","Unverified","553,121,443"
"11/20/2017","2017","2016","D6","Separated","Unverified","900,000"
"11/20/2017","2017","2017","D6","Assigned","Q-RIN","37,565,529"
"11/20/2017","2017","2017","D6","Assigned","Unverified","408,585,089"
"11/20/2017","2017","2017","D6","Separated","Q-RIN","9,181,905"
"11/20/2017","2017","2017","D6","Separated","Unverified","241,505,573"
"11/27/2017","2017","2016","D6","Separated","Unverified","50,351,918"
"11/27/2017","2017","2017","D6","Assigned","Q-RIN","35,512,621"
"11/27/2017","2017","2017","D6","Assigned","Unverified","511,694,380"
"11/27/2017","2017","2017","D6","Separated","Unverified","507,325,049"
"12/4/2017","2017","2016","D6","Separated","Q-RIN","1,230,401"
"12/4/2017","2017","2016","D6","Separated","Unverified","27,690,907"
"12/4/2017","2017","2017","D6","Assigned","Q-RIN","32,368,488"
"12/4/2017","2017","2017","D6","Assigned","Unverified","462,910,858"
"12/4/2017","2017","2017","D6","Separated","Q-RIN","10,999,975"
"12/4/2017","2017","2017","D6","Separated","Unverified","552,380,224"
"12/11/2017","2017","2016","D6","Separated","Q-RIN","191,612"
"12/11/2017","2017","2016","D6","Separated","Unverified","46,878,902"
"12/11/2017","2017","2017","D6","Assigned","Q-RIN","39,040,429"
"12/11/2017","2017","2017","D6","Assigned","Unverified","465,096,785"
"12/11/2017","2017","2017","D6","Separated","Q-RIN","11,348,574"
"12/11/2017","2017","2017","D6","Separated","Unverified","895,653,564"
"12/18/2017","2017","2016","D6","Separated","Q-RIN","56,872"
"12/18/2017","2017","2016","D6","Separated","Unverified","46,110,429"
"12/18/2017","2017","2017","D6","Assigned","Q-RIN","33,456,326"
"12/18/2017","2017","2017","D6","Assigned","Unverified","477,038,622"
"12/18/2017","2017","2017","D6","Separated","Q-RIN","450,000"
"12/18/2017","2017","2017","D6","Separated","Unverified","585,140,535"
"12/25/2017","2017","2016","D6","Separated","Q-RIN","1,348,436"
"12/25/2017","2017","2016","D6","Separated","Unverified","16,681,902"
"12/25/2017","2017","2017","D6","Assigned","Q-RIN","34,559,822"
"12/25/2017","2017","2017","D6","Assigned","Unverified","470,618,354"
"12/25/2017","2017","2017","D6","Separated","Q-RIN","3,364,326"
"12/25/2017","2017","2017","D6","Separated","Unverified","649,990,318"
"1/1/2018","2018","2016","D6","Separated","Unverified","1,883,176"
"1/1/2018","2018","2017","D6","Assigned","Q-RIN","2,896,695"
"1/1/2018","2018","2017","D6","Assigned","Unverified","134,451,151"
"1/1/2018","2018","2017","D6","Separated","Q-RIN","787,919"
"1/1/2018","2018","2017","D6","Separated","Unverified","240,916,832"
"1/1/2018","2018","2018","D6","Assigned","Q-RIN","25,450,727"
"1/1/2018","2018","2018","D6","Assigned","Unverified","230,930,927"
"1/1/2018","2018","2018","D6","Separated","Unverified","16,569,478"
"1/8/2018","2018","2016","D6","Separated","Q-RIN","191,612"
"1/8/2018","2018","2016","D6","Separated","Unverified","23,151,543"
"1/8/2018","2018","2017","D6","Assigned","Q-RIN","1,095,890"
"1/8/2018","2018","2017","D6","Assigned","Unverified","84,426,201"
"1/8/2018","2018","2017","D6","Separated","Q-RIN","317,264"
"1/8/2018","2018","2017","D6","Separated","Unverified","232,788,146"
"1/8/2018","2018","2018","D6","Assigned","Q-RIN","37,149,126"
"1/8/2018","2018","2018","D6","Assigned","Unverified","343,173,815"
"1/8/2018","2018","2018","D6","Separated","Unverified","55,007,933"
"1/15/2018","2018","2016","D6","Separated","Q-RIN","279,246"
"1/15/2018","2018","2016","D6","Separated","Unverified","5,755,233"
"1/15/2018","2018","2017","D6","Assigned","Q-RIN","16,635"
"1/15/2018","2018","2017","D6","Assigned","Unverified","46,742,824"
"1/15/2018","2018","2017","D6","Separated","Q-RIN","4,598,074"
"1/15/2018","2018","2017","D6","Separated","Unverified","390,550,728"
"1/15/2018","2018","2018","D6","Assigned","Q-RIN","32,846,497"
"1/15/2018","2018","2018","D6","Assigned","Unverified","379,922,760"
"1/15/2018","2018","2018","D6","Separated","Unverified","67,380,816"
"1/22/2018","2018","2016","D6","Assigned","Unverified","8,211"
"1/22/2018","2018","2016","D6","Separated","Q-RIN","7,801"
"1/22/2018","2018","2016","D6","Separated","Unverified","30,430,541"
"1/22/2018","2018","2017","D6","Assigned","Q-RIN","15,807"
"1/22/2018","2018","2017","D6","Assigned","Unverified","15,943,218"
"1/22/2018","2018","2017","D6","Separated","Q-RIN","203,805"
"1/22/2018","2018","2017","D6","Separated","Unverified","276,465,140"
"1/22/2018","2018","2018","D6","Assigned","Q-RIN","44,133,530"
"1/22/2018","2018","2018","D6","Assigned","Unverified","371,141,454"
"1/22/2018","2018","2018","D6","Separated","Unverified","68,404,384"
"1/29/2018","2018","2016","D6","Assigned","Q-RIN","9,871"
"1/29/2018","2018","2016","D6","Assigned","Unverified","14,729"
"1/29/2018","2018","2016","D6","Separated","Q-RIN","7,360"
"1/29/2018","2018","2016","D6","Separated","Unverified","17,956,109"
"1/29/2018","2018","2017","D6","Assigned","Q-RIN","132,209"
"1/29/2018","2018","2017","D6","Assigned","Unverified","6,442,360"
"1/29/2018","2018","2017","D6","Separated","Q-RIN","548,457"
"1/29/2018","2018","2017","D6","Separated","Unverified","373,074,811"
"1/29/2018","2018","2018","D6","Assigned","Q-RIN","35,281,909"
"1/29/2018","2018","2018","D6","Assigned","Unverified","445,352,943"
"1/29/2018","2018","2018","D6","Separated","Unverified","91,976,437"
"2/5/2018","2018","2016","D6","Separated","Unverified","28,042,461"
"2/5/2018","2018","2017","D6","Assigned","Q-RIN","116"
"2/5/2018","2018","2017","D6","Assigned","Unverified","577,259"
"2/5/2018","2018","2017","D6","Separated","Q-RIN","7,571,802"
"2/5/2018","2018","2017","D6","Separated","Unverified","146,933,202"
"2/5/2018","2018","2018","D6","Assigned","Q-RIN","38,273,911"
"2/5/2018","2018","2018","D6","Assigned","Unverified","428,547,145"
"2/5/2018","2018","2018","D6","Separated","Q-RIN","41,269"
"2/5/2018","2018","2018","D6","Separated","Unverified","135,501,142"
"2/12/2018","2018","2016","D6","Assigned","Q-RIN","9,871"
"2/12/2018","2018","2016","D6","Assigned","Unverified","14,729"
"2/12/2018","2018","2016","D6","Separated","Unverified","38,288,196"
"2/12/2018","2018","2017","D6","Assigned","Unverified","112,939"
"2/12/2018","2018","2017","D6","Separated","Unverified","133,881,939"
"2/12/2018","2018","2018","D6","Assigned","Q-RIN","28,951,844"
"2/12/2018","2018","2018","D6","Assigned","Unverified","485,119,625"
"2/12/2018","2018","2018","D6","Separated","Q-RIN","24,600"
"2/12/2018","2018","2018","D6","Separated","Unverified","199,166,057"
"2/19/2018","2018","2016","D6","Separated","Q-RIN","5,608"
"2/19/2018","2018","2016","D6","Separated","Unverified","25,024,842"
"2/19/2018","2018","2017","D6","Assigned","Unverified","57,530"
"2/19/2018","2018","2017","D6","Separated","Q-RIN","267,034"
"2/19/2018","2018","2017","D6","Separated","Unverified","140,512,852"
"2/19/2018","2018","2018","D6","Assigned","Q-RIN","33,576,113"
"2/19/2018","2018","2018","D6","Assigned","Unverified","431,827,268"
"2/19/2018","2018","2018","D6","Separated","Unverified","186,565,967"
"2/26/2018","2018","2016","D6","Separated","Unverified","8,673,438"
"2/26/2018","2018","2017","D6","Assigned","Q-RIN","1,211"
"2/26/2018","2018","2017","D6","Assigned","Unverified","51,290"
"2/26/2018","2018","2017","D6","Separated","Q-RIN","1,000,500"
"2/26/2018","2018","2017","D6","Separated","Unverified","124,146,981"
"2/26/2018","2018","2018","D6","Assigned","Q-RIN","32,410,364"
"2/26/2018","2018","2018","D6","Assigned","Unverified","475,545,731"
"2/26/2018","2018","2018","D6","Separated","Q-RIN","23,191"
"2/26/2018","2018","2018","D6","Separated","Unverified","220,384,438"
"3/5/2018","2018","2016","D6","Assigned","Unverified","16,997"
"3/5/2018","2018","2016","D6","Separated","Unverified","1,271,192"
"3/5/2018","2018","2017","D6","Assigned","Unverified","94,832"
"3/5/2018","2018","2017","D6","Separated","Q-RIN","2,304"
"3/5/2018","2018","2017","D6","Separated","Unverified","114,172,357"
"3/5/2018","2018","2018","D6","Assigned","Q-RIN","42,655,573"
"3/5/2018","2018","2018","D6","Assigned","Unverified","440,954,240"
"3/5/2018","2018","2018","D6","Separated","Q-RIN","1,044,921"
"3/5/2018","2018","2018","D6","Separated","Unverified","232,460,852"
"3/12/2018","2018","2016","D6","Separated","Unverified","17,812,925"
"3/12/2018","2018","2017","D6","Assigned","Unverified","1"
"3/12/2018","2018","2017","D6","Separated","Q-RIN","675,192"
"3/12/2018","2018","2017","D6","Separated","Unverified","116,038,857"
"3/12/2018","2018","2018","D6","Assigned","Q-RIN","40,601,870"
"3/12/2018","2018","2018","D6","Assigned","Unverified","477,060,995"
"3/12/2018","2018","2018","D6","Separated","Unverified","314,415,614"
"3/19/2018","2018","2016","D6","Assigned","Q-RIN","1,929"
"3/19/2018","2018","2016","D6","Assigned","Unverified","5,845"
"3/19/2018","2018","2016","D6","Separated","Unverified","107,907,762"
"3/19/2018","2018","2017","D6","Assigned","Unverified","23,535"
"3/19/2018","2018","2017","D6","Separated","Q-RIN","476,227"
"3/19/2018","2018","2017","D6","Separated","Unverified","112,704,045"
"3/19/2018","2018","2018","D6","Assigned","Q-RIN","36,611,963"
"3/19/2018","2018","2018","D6","Assigned","Unverified","450,004,746"
"3/19/2018","2018","2018","D6","Separated","Unverified","307,299,148"
"3/26/2018","2018","2016","D6","Assigned","Unverified","17,733"
"3/26/2018","2018","2016","D6","Separated","Q-RIN","42,919"
"3/26/2018","2018","2016","D6","Separated","Unverified","178,377,162"
"3/26/2018","2018","2017","D6","Assigned","Unverified","7,991"
"3/26/2018","2018","2017","D6","Separated","Q-RIN","1,119,638"
"3/26/2018","2018","2017","D6","Separated","Unverified","705,687,587"
"3/26/2018","2018","2018","D6","Assigned","Q-RIN","36,986,739"
"3/26/2018","2018","2018","D6","Assigned","Unverified","480,924,589"
"3/26/2018","2018","2018","D6","Separated","Q-RIN","8,280"
"3/26/2018","2018","2018","D6","Separated","Unverified","410,959,638"
"4/2/2018","2018","2017","D6","Separated","Q-RIN","1,036,468"
"4/2/2018","2018","2017","D6","Separated","Unverified","17,675,148"
"4/2/2018","2018","2018","D6","Assigned","Q-RIN","31,358,788"
"4/2/2018","2018","2018","D6","Assigned","Unverified","462,866,853"
"4/2/2018","2018","2018","D6","Separated","Q-RIN","692,276"
"4/2/2018","2018","2018","D6","Separated","Unverified","223,067,914"
"4/9/2018","2018","2017","D6","Separated","Q-RIN","418,603"
"4/9/2018","2018","2017","D6","Separated","Unverified","62,069,184"
"4/9/2018","2018","2018","D6","Assigned","Q-RIN","32,768,965"
"4/9/2018","2018","2018","D6","Assigned","Unverified","447,485,349"
"4/9/2018","2018","2018","D6","Separated","Q-RIN","274,834"
"4/9/2018","2018","2018","D6","Separated","Unverified","221,188,865"
"4/16/2018","2018","2017","D6","Assigned","Unverified","32,094"
"4/16/2018","2018","2017","D6","Separated","Q-RIN","2,000,000"
"4/16/2018","2018","2017","D6","Separated","Unverified","45,873,793"
"4/16/2018","2018","2018","D6","Assigned","Q-RIN","30,614,080"
"4/16/2018","2018","2018","D6","Assigned","Unverified","453,389,083"
"4/16/2018","2018","2018","D6","Separated","Q-RIN","33,097"
"4/16/2018","2018","2018","D6","Separated","Unverified","289,578,769"
"4/23/2018","2018","2016","D6","Assigned","Unverified","341,981"
"4/23/2018","2018","2017","D6","Separated","Q-RIN","1,397"
"4/23/2018","2018","2017","D6","Separated","Unverified","99,096,388"
"4/23/2018","2018","2018","D6","Assigned","Q-RIN","32,599,195"
"4/23/2018","2018","2018","D6","Assigned","Unverified","457,645,106"
"4/23/2018","2018","2018","D6","Separated","Q-RIN","156,891"
"4/23/2018","2018","2018","D6","Separated","Unverified","315,942,138"
"4/30/2018","2018","2017","D6","Separated","Q-RIN","17,203"
"4/30/2018","2018","2017","D6","Separated","Unverified","44,819,659"
"4/30/2018","2018","2018","D6","Assigned","Q-RIN","31,660,933"
"4/30/2018","2018","2018","D6","Assigned","Unverified","494,189,211"
"4/30/2018","2018","2018","D6","Separated","Q-RIN","35,132"
"4/30/2018","2018","2018","D6","Separated","Unverified","288,038,424"
"5/7/2018","2018","2017","D6","Separated","Q-RIN","11,788"
"5/7/2018","2018","2017","D6","Separated","Unverified","95,988,462"
"5/7/2018","2018","2018","D6","Assigned","Q-RIN","32,355,558"
"5/7/2018","2018","2018","D6","Assigned","Unverified","465,769,476"
"5/7/2018","2018","2018","D6","Separated","Q-RIN","34,905"
"5/7/2018","2018","2018","D6","Separated","Unverified","210,392,629"
"5/14/2018","2018","2017","D6","Separated","Unverified","23,803,206"
"5/14/2018","2018","2018","D6","Assigned","Q-RIN","34,125,577"
"5/14/2018","2018","2018","D6","Assigned","Unverified","445,356,053"
"5/14/2018","2018","2018","D6","Separated","Q-RIN","41,394"
"5/14/2018","2018","2018","D6","Separated","Unverified","332,892,292"
"5/21/2018","2018","2017","D6","Separated","Unverified","104,875,454"
"5/21/2018","2018","2018","D6","Assigned","Q-RIN","34,553,593"
"5/21/2018","2018","2018","D6","Assigned","Unverified","465,485,304"
"5/21/2018","2018","2018","D6","Separated","Unverified","283,904,409"
"5/28/2018","2018","2017","D6","Assigned","Unverified","83"
"5/28/2018","2018","2017","D6","Separated","Q-RIN","1,253,906"
"5/28/2018","2018","2017","D6","Separated","Unverified","113,730,389"
"5/28/2018","2018","2018","D6","Assigned","Q-RIN","33,495,586"
"5/28/2018","2018","2018","D6","Assigned","Unverified","469,586,264"
"5/28/2018","2018","2018","D6","Separated","Q-RIN","1,046,532"
"5/28/2018","2018","2018","D6","Separated","Unverified","317,178,999"
"6/4/2018","2018","2017","D6","Separated","Q-RIN","25"
"6/4/2018","2018","2017","D6","Separated","Unverified","79,730,458"
"6/4/2018","2018","2018","D6","Assigned","Q-RIN","35,446,188"
"6/4/2018","2018","2018","D6","Assigned","Unverified","477,003,497"
"6/4/2018","2018","2018","D6","Separated","Q-RIN","56,418"
"6/4/2018","2018","2018","D6","Separated","Unverified","312,921,246"
"6/11/2018","2018","2017","D6","Separated","Q-RIN","61,902"
"6/11/2018","2018","2017","D6","Separated","Unverified","94,774,917"
